transaction_id,customer_id,transaction_date,product_id,quantity,unit_price,payment_method,discount_applied,transaction_status,review_text
TX_0000005999,CUST0726,2025-03-04,YA-015,25,481000,Debit Card,34.0,Completed,"Cheap price, decent quality"
TX_0000003517,CUST0424,2025-09-10,FY-844,29,306000,Credit Card,47.0,Completed,
TX_0000005366,CUST0653,2025-08-29,WC-558,14,371000,Credit Card,10.0,Cancelled,
TX_0000007868,CUST0958,2025-08-01,RJ-358,33,396000,E-wallet,47.0,Completed,
TX_0000003941,CUST0472,2024-10-20,RA-333,27,464000,Credit Card,2.0,Completed,
TX_0000001300,CUST0163,2025-03-26,AB-286,26,123000,Bank Transfer,22.0,Completed,"Quality is okay, affordable price"
TX_0000007531,CUST0911,2025-09-22,GM-024,23,286000,Credit Card,,Completed,
TX_0000000661,CUST0083,2024-12-08,XQ-263,12,258000,Cash,20.0,Completed,"Poor product, requesting refund"
TX_0000001493,CUST0189,2024-10-15,BO-751,9,284000,Credit Card,7.0,Completed,Doesn't match my expectations
TX_0000005528,CUST0670,2025-09-19,ZU-262,30,449000,Debit Card,36.0,Completed,
TX_0000007249,CUST0880,2024-11-02,YI-535,23,282000,E-wallet,3.0,Completed,
TX_0000006007,CUST0727,2025-08-08,KE-927,37,498000,Bank Transfer,19.0,Completed,Bit overpriced but quality is okay
TX_0000002316,CUST0284,2025-08-18,GE-200,2,271000,Debit Card,3.0,Completed,Very satisfied with this purchase
TX_0000007614,CUST0925,2025-03-18,ND-769,18,321000,Debit Card,17.0,Completed,
TX_0000007553,CUST0914,2024-11-17,GG-680,5,323000,E-wallet,20.0,Completed,Satisfying service
TX_0000001086,CUST0134,2025-02-02,OF-072,15,263000,Credit Card,48.0,Completed,
TX_0000007737,CUST0941,2025-01-13,YK-357,24,143000,Credit Card,6.0,Completed,
TX_0000003199,CUST0388,2025-02-05,GW-376,31,281000,Credit Card,18.0,Completed,
TX_0000005558,CUST0674,2025-01-22,RZ-153,16,405000,E-wallet,23.0,Completed,"Friendly seller, item as ordered"
TX_0000005572,CUST0676,2024-11-30,ZU-632,37,439000,Cash,7.0,Completed,
TX_0000000068,CUST0010,2024-10-08,DS-576,20,465000,Bank Transfer,17.0,Completed,
TX_0000006520,CUST0787,2025-04-19,TA-120,17,429000,Debit Card,11.0,Completed,
TX_0000002270,CUST0278,2025-03-18,JV-319,38,431000,E-wallet,19.0,Refunded,A bit disappointing for this price
TX_0000006035,CUST0729,2025-03-09,ZS-102,17,115000,Debit Card,45.0,Completed,
TX_0000004946,CUST0598,2025-09-08,GJ-023,35,369000,Cash,41.0,Completed,
TX_0000006465,CUST0782,2024-06-06,DH-928,25,434000,E-wallet,38.0,Completed,"Packaging not neat, but item is okay"
TX_0000003448,CUST0416,2025-09-19,LS-372,23,1764000,Debit Card,4.0,Completed,"Seller communicative, item is good"
TX_0000002368,CUST0290,2025-02-24,IE-483,19,62000,Bank Transfer,28.0,Refunded,
TX_0000005749,CUST0627,2024-11-06,YV-851,22,186000,Debit Card,38.0,Completed,
TX_0000005484,CUST0665,2025-08-07,ZF-692,7,208000,Cash,21.0,Completed,Original and quality item
TX_0000002513,CUST0309,2025-09-12,ED-731,3,442000,Bank Transfer,4.0,Completed,
TX_0000002724,CUST0330,2025-03-31,YO-166,35,282000,Debit Card,44.0,Completed,
TX_0000006977,CUST0848,2024-12-27,VF-009,24,413000,E-wallet,22.0,Completed,
TX_0000006074,CUST0734,2024-10-07,OI-651,8,87000,Credit Card,30.0,Completed,"Safe shipping, nothing damaged"
TX_0000001144,CUST0140,2025-09-05,KP-301,1,259000,Credit Card,35.0,Completed,"Responsive seller, good problem solving"
TX_0000007785,CUST0948,2024-11-13,XO-337,38,271000,Debit Card,23.0,Cancelled,Shipping delayed but item is good
TX_0000005463,CUST0662,2025-01-10,LO-730,26,208000,Bank Transfer,43.0,Completed,
TX_0000007625,CUST0927,2025-06-01,OE-673,15,471000,Bank Transfer,14.0,Pending,"Seller communicative, item is good"
TX_0000004729,CUST0568,2024-12-29,AT-089,17,158000,Debit Card,44.0,Completed,Product doesn't match picture
TX_0000006188,CUST0748,2025-02-18,VZ-046,34,125000,Bank Transfer,1.0,Completed,
TX_0000003790,CUST0453,2024-12-24,GE-581,27,208000,Debit Card,29.0,Completed,"Item matches picture, very satisfied"
TX_0000002221,CUST0270,2025-09-04,PD-495,39,108000,E-wallet,40.0,Completed,"Poor product, requesting refund"
TX_0000002332,CUST0286,2024-10-25,MS-247,16,394000,Credit Card,32.0,Completed,Good product for this price range
TX_0000005007,CUST0606,2024-10-23,DE-571,24,249000,Cash,0.0,Completed,"Item damaged upon arrival, disappointed"
TX_0000005423,CUST0658,2025-05-20,UL-839,18,248000,Debit Card,20.0,Completed,
TX_0000007200,CUST0873,2025-02-21,GQ-704,19,321000,Debit Card,49.0,Completed,
TX_0000004089,CUST0494,2024-12-01,AZ-823,27,158000,Credit Card,47.0,Completed,
TX_0000001968,CUST0240,2025-01-04,RR-116,40,1842000,Bank Transfer,16.0,Completed,Fast response from seller
TX_0000006679,CUST0808,2025-08-17,MS-285,33,298000,Bank Transfer,39.0,Completed,
TX_0000006419,CUST0776,2024-11-12,PX-178,30,129000,E-wallet,10.0,Completed,
TX_0000007574,CUST0921,2025-01-10,ZY-712,30,159000,Debit Card,38.0,Completed,
TX_0000004366,CUST0527,2024-10-07,BC-252,19,73000,E-wallet,22.0,Completed,
TX_0000000424,CUST0056,2025-08-04,YP-771,29,497000,Debit Card,33.0,Completed,
TX_0000007101,CUST0861,2024-05-08,DS-869,17,340000,Cash,17.0,Completed,
TX_0000001905,CUST0232,2025-03-19,HM-250,27,336000,Cash,13.0,Completed,
TX_0000007442,CUST0902,2024-10-17,XE-991,29,225000,E-wallet,,Completed,"Item arrived quickly, good condition"
TX_0000003918,CUST0467,2025-01-15,LX-699,39,437000,Cash,44.0,Completed,A bit expensive but worth the quality
TX_0000003619,CUST0434,2025-07-08,WI-663,23,103000,Cash,32.0,Completed,
TX_0000000840,CUST0105,2025-09-12,UI-502,16,487000,Credit Card,21.0,Completed,
TX_0000004597,CUST0553,2025-01-22,JT-765,17,136000,Bank Transfer,13.0,Completed,
TX_0000005046,CUST0609,2025-02-09,LK-383,15,340000,Cash,31.0,Completed,Satisfying service
TX_0000000142,CUST0017,2025-03-10,FW-923,27,230000,Debit Card,17.0,Completed,
TX_0000006769,CUST0822,2024-12-20,IY-693,28,40000,Credit Card,37.0,Cancelled,
TX_0000001378,CUST0172,2024-08-01,EY-098,40,184000,Cash,26.0,Completed,"Amazing product, highly recommended"
TX_0000003675,CUST0440,2025-01-17,FW-071,22,191000,Debit Card,38.0,Completed,
TX_0000006381,CUST0772,2025-03-14,KW-977,25,465000,Cash,40.0,Completed,
TX_0000008035,CUST0977,2024-11-29,SQ-517,24,460000,Bank Transfer,28.0,Cancelled,
TX_0000004742,CUST0570,2025-01-19,FX-873,23,319000,E-wallet,,Completed,A bit overpriced in my opinion
TX_0000003809,CUST0456,2025-03-29,YG-843,32,134000,E-wallet,36.0,Completed,Expensive price but worth it
TX_0000001139,CUST0140,2025-06-21,PC-385,4,265000,Credit Card,,Completed,
TX_0000002258,CUST0277,2025-01-25,SZ-829,17,356000,Credit Card,3.0,Completed,
TX_0000001788,CUST0220,2024-12-19,AR-055,24,428000,E-wallet,16.0,Completed,
TX_0000003939,CUST0470,2025-02-09,IJ-187,14,166000,Cash,20.0,Pending,Disappointed with item quality
TX_0000007260,CUST0880,2025-03-02,JV-299,17,288000,Debit Card,,Cancelled,
TX_0000007551,CUST0913,2025-04-23,YN-780,2,81000,Debit Card,17.0,Completed,
TX_0000000460,CUST0061,2025-08-30,HD-144,8,444000,Debit Card,29.0,Refunded,
TX_0000007499,CUST0909,2024-10-11,QK-672,1,234000,Credit Card,35.0,Completed,
TX_0000000949,CUST0119,2024-12-04,QD-023,18,363000,Bank Transfer,11.0,Refunded,
TX_0000003701,CUST0442,2025-06-30,OV-179,31,107000,Cash,43.0,Completed,Bit overpriced but quality is okay
TX_0000001337,CUST0166,2025-01-21,RE-732,1,208000,Bank Transfer,41.0,Completed,
TX_0000004629,CUST0556,2025-01-23,SN-920,21,310000,Debit Card,,Cancelled,"Quality product, attractive packaging"
TX_0000007330,CUST0889,2025-03-20,FH-218,19,279000,E-wallet,49.0,Cancelled,
TX_0000001603,CUST0200,2025-01-24,NO-751,21,66000,Bank Transfer,,Completed,"Quality is okay, affordable price"
TX_0000002239,CUST0273,2025-09-24,NV-162,40,401000,Debit Card,,Completed,
TX_0000000640,CUST0080,2025-07-21,HA-653,18,69000,Debit Card,1.0,Completed,"Honest seller, item as described"
TX_0000007913,CUST0962,2025-09-19,ER-299,4,134000,Debit Card,1.0,Completed,
TX_0000003831,CUST0457,2025-04-04,HP-836,38,323000,Cash,17.0,Cancelled,"Slow shipping, ordinary item"
TX_0000005778,CUST0698,2025-09-02,ZJ-831,20,204000,Debit Card,9.0,Completed,
TX_0000008100,CUST0985,2025-07-11,RF-849,18,282000,E-wallet,47.0,Completed,Bit disappointing from the photo
TX_0000007332,CUST0889,2025-01-09,SD-610,14,267000,E-wallet,46.0,Completed,"Fast shipping, neat packaging"
TX_0000001071,CUST0130,2024-10-29,BH-619,21,471000,Bank Transfer,14.0,Refunded,
TX_0000000156,CUST0020,2024-12-20,LM-388,33,414000,Bank Transfer,,Completed,
TX_0000002296,CUST0280,2024-12-11,QQ-784,25,427000,Bank Transfer,10.0,Completed,
TX_0000007319,CUST0888,2025-02-08,GJ-002,18,425000,E-wallet,17.0,Completed,
TX_0000004579,CUST0552,2024-11-17,GL-663,24,44000,Cash,,Completed,Very satisfied with this purchase
TX_0000001090,CUST0135,2025-09-03,KI-075,8,413000,Cash,44.0,Completed,
TX_0000002941,CUST0360,2025-08-18,XH-385,36,611000,Bank Transfer,36.0,Completed,
TX_0000006928,CUST0842,2025-02-16,DX-000,5,392000,Debit Card,15.0,Completed,Item arrived safely
TX_0000004385,CUST0528,2024-10-13,ZI-981,29,345000,E-wallet,47.0,Completed,5 stars for this product
TX_0000000931,CUST0137,2024-11-07,XM-209,20,282000,Debit Card,46.0,Completed,
TX_0000002910,CUST0357,2024-09-30,SV-682,16,232000,E-wallet,21.0,Completed,Very slow shipping
TX_0000005285,CUST0640,2024-12-15,MJ-556,1,219000,Bank Transfer,32.0,Completed,
TX_0000007523,CUST0910,2025-03-06,EM-107,29,464000,E-wallet,38.0,Completed,"Packaging not neat, but item is okay"
TX_0000003248,CUST0394,2024-11-05,JE-584,4,29000,Credit Card,49.0,Completed,
TX_0000007450,CUST0903,2025-03-12,PV-250,28,486000,Debit Card,33.0,Completed,
TX_0000007355,CUST0892,2025-03-09,LA-565,40,492000,E-wallet,27.0,Completed,
TX_0000006019,CUST0728,2024-11-28,QA-389,31,194000,Credit Card,4.0,Completed,"Premium quality, very satisfied"
TX_0000007266,CUST0881,2025-08-28,VU-648,1,176000,Cash,7.0,Completed,
TX_0000007077,CUST0741,2025-09-04,KT-488,22,161000,Credit Card,,Completed,
TX_0000008159,CUST0996,2024-11-02,BT-833,38,427000,Bank Transfer,20.0,Completed,
TX_0000001699,CUST0210,2024-07-10,YG-940,22,1527000,Bank Transfer,33.0,Cancelled,
TX_0000007718,CUST0939,2025-07-25,SC-031,23,4000,E-wallet,12.0,Completed,
TX_0000008155,CUST0994,2025-04-09,EU-075,28,380000,Debit Card,13.0,Completed,
TX_0000005552,CUST0674,2025-01-31,PK-859,21,383000,E-wallet,49.0,Refunded,
TX_0000003832,CUST0457,2025-05-29,VA-547,29,372000,Cash,42.0,Completed,
TX_0000007474,CUST0905,2025-01-17,XX-241,19,437000,E-wallet,26.0,Cancelled,Item arrived faster than expected
TX_0000007463,CUST0905,2025-03-22,ZY-924,29,296000,Credit Card,3.0,Completed,"Item as ordered, safe packaging"
TX_0000000986,CUST0122,2025-01-09,UD-982,27,226000,Bank Transfer,34.0,Completed,"Professional seller, highly recommended"
TX_0000001822,CUST0223,2025-02-12,VW-784,23,491000,Bank Transfer,29.0,Completed,"Cheap price, decent quality"
TX_0000007212,CUST0874,2025-04-12,DA-928,20,335000,Credit Card,37.0,Refunded,
TX_0000000588,CUST0073,2025-09-02,HZ-494,37,420000,E-wallet,1.0,Completed,
TX_0000007821,CUST0951,2025-03-06,BN-460,32,425000,Bank Transfer,6.0,Completed,
TX_0000007787,CUST0948,2024-10-05,IV-713,22,474000,Credit Card,12.0,Completed,
TX_0000007468,CUST0905,2024-10-03,XV-507,36,464000,Bank Transfer,44.0,Completed,
TX_0000008150,CUST0993,2024-10-15,MT-307,4,150000,Bank Transfer,6.0,Completed,5 stars for this product
TX_0000005217,CUST0629,2024-10-30,NV-275,28,375000,E-wallet,26.0,Completed,"Poor product, requesting refund"
TX_0000006511,CUST0786,2024-12-05,PB-938,38,216000,Cash,26.0,Completed,"Responsive seller, good problem solving"
TX_0000003558,CUST0429,2025-03-04,HP-610,15,144000,Debit Card,1.0,Completed,
TX_0000001396,CUST0175,2024-09-29,AH-137,30,126000,Cash,,Completed,
TX_0000000265,CUST0033,2025-03-24,QQ-635,35,235000,Credit Card,20.0,Completed,
TX_0000003548,CUST0428,2024-12-19,DN-795,24,432000,Bank Transfer,3.0,Cancelled,
TX_0000005138,CUST0621,2024-12-09,SB-784,18,202000,Cash,6.0,Completed,"Super fast shipping, thanks"
TX_0000007486,CUST0907,2024-12-29,QC-849,34,152000,Cash,21.0,Completed,
TX_0000005800,CUST0700,2024-10-24,TR-094,23,287000,Debit Card,28.0,Completed,
TX_0000003865,CUST0462,2025-07-15,RY-526,21,60000,E-wallet,10.0,Completed,
TX_0000006803,CUST0825,2025-01-02,DQ-490,27,125000,E-wallet,3.0,Completed,"Good quality, competitive price"
TX_0000002401,CUST0293,2025-06-30,GC-273,38,360000,Credit Card,48.0,Cancelled,
TX_0000005937,CUST0717,2024-12-03,AL-442,21,102000,Bank Transfer,27.0,Completed,
TX_0000003712,CUST0444,2024-11-20,IV-968,1,426000,E-wallet,4.0,Completed,Size doesn't match expectations
TX_0000000247,CUST0032,2024-12-19,VW-806,34,236000,Credit Card,48.0,Completed,
TX_0000001595,CUST0199,2025-07-12,HY-864,19,195000,Credit Card,39.0,Completed,"Great product, will order again"
TX_0000007967,CUST0968,2025-01-10,LF-916,15,374000,Credit Card,30.0,Completed,
TX_0000005551,CUST0673,2024-10-09,WA-423,24,449000,E-wallet,42.0,Completed,Fast response from seller
TX_0000000924,CUST0117,2025-05-08,SW-173,11,467000,Bank Transfer,36.0,Refunded,
TX_0000005082,CUST0614,2025-01-24,HQ-168,16,182000,E-wallet,26.0,Completed,
TX_0000007618,CUST0926,2024-10-18,YI-035,28,220000,Credit Card,35.0,Completed,
TX_0000000670,CUST0084,2024-07-04,BF-612,16,374000,E-wallet,38.0,Completed,Bit disappointing from the photo
TX_0000003605,CUST0433,2025-02-14,GB-067,24,273000,Credit Card,1.0,Completed,"Amazing product, exceeds expectations"
TX_0000001911,CUST0233,2025-08-07,AJ-677,36,483000,Cash,29.0,Cancelled,
TX_0000007786,CUST0948,2024-01-24,SG-631,21,156000,Bank Transfer,18.0,Completed,"Packaging not neat, but item is okay"
TX_0000003959,CUST0474,2025-09-24,VM-342,27,447000,Cash,33.0,Refunded,
TX_0000002697,CUST0327,2024-11-23,XA-507,20,378000,Credit Card,46.0,Refunded,
TX_0000002592,CUST0317,2024-09-29,DD-875,10,165000,Credit Card,44.0,Completed,
TX_0000001782,CUST0219,2025-05-17,US-263,17,36000,Credit Card,44.0,Completed,
TX_0000003014,CUST0369,2025-03-20,LB-135,31,281000,Cash,41.0,Completed,Shipping a bit slow but good item
TX_0000002308,CUST0282,2025-09-18,FZ-890,36,461000,E-wallet,5.0,Completed,Friendly and professional service
TX_0000004909,CUST0592,2025-04-10,SX-584,21,469000,Cash,19.0,Completed,
TX_0000003691,CUST0442,2025-05-24,AA-201,4,243000,Cash,9.0,Completed,Good product for this price range
TX_0000000688,CUST0086,2025-09-17,LA-644,33,291000,Cash,38.0,Completed,
TX_0000000613,CUST0075,2025-03-28,NU-132,7,345000,Cash,26.0,Completed,
TX_0000003201,CUST0388,2024-11-21,WJ-231,35,387000,Cash,5.0,Completed,Product matches description
TX_0000002268,CUST0278,2025-02-12,EN-885,40,149000,Cash,1.0,Completed,
TX_0000007860,CUST0957,2024-12-01,UT-134,15,175000,Credit Card,2.0,Completed,"Amazing product, exceeds expectations"
TX_0000006240,CUST0756,2025-04-14,LK-200,37,185000,Cash,6.0,Completed,Product matches description
TX_0000001899,CUST0231,2024-10-13,YG-354,22,120000,Bank Transfer,47.0,Completed,Premium quality at affordable price
TX_0000007075,CUST0741,2025-01-09,ZW-083,27,114000,Bank Transfer,36.0,Completed,
TX_0000000259,CUST0032,2024-11-11,AK-939,7,462000,Credit Card,47.0,Completed,
TX_0000002925,CUST0359,2025-09-05,MJ-649,25,220000,Cash,1.0,Cancelled,"Product matches photo, good quality"
TX_0000002823,CUST0344,2024-08-20,UV-452,12,386000,Debit Card,5.0,Cancelled,"Quality is okay, affordable price"
TX_0000003340,CUST0405,2024-11-27,IJ-981,19,291000,Debit Card,42.0,Completed,"Packaging not neat, but item is okay"
TX_0000003526,CUST0425,2024-11-20,TP-989,18,410000,Cash,18.0,Completed,
TX_0000004564,CUST0550,2025-03-08,KC-561,16,147000,Debit Card,42.0,Completed,"Packaging not neat, but item is okay"
TX_0000002286,CUST0279,2024-12-20,YN-238,8,280000,Cash,24.0,Completed,Good product for this price range
TX_0000006923,CUST0842,2024-11-16,KA-505,1,53000,Bank Transfer,26.0,Completed,
TX_0000000485,CUST0063,2025-06-06,ME-776,22,259000,E-wallet,28.0,Completed,Responsive and helpful seller
TX_0000002212,CUST0661,2025-09-21,ZJ-289,31,323000,Debit Card,5.0,Completed,Friendly and professional service
TX_0000005091,CUST0615,2025-02-27,NU-803,22,376000,Bank Transfer,46.0,Completed,"Good quality, competitive price"
TX_0000002556,CUST0313,2024-11-26,RR-215,21,55000,Bank Transfer,36.0,Completed,
TX_0000000008,CUST0002,2025-08-10,EN-618,2,486000,Cash,14.0,Cancelled,
TX_0000003658,CUST0437,2025-09-06,OT-140,33,395000,E-wallet,29.0,Completed,
TX_0000006944,CUST0844,2024-12-25,OA-935,27,340000,Credit Card,24.0,Completed,
TX_0000004875,CUST0587,2025-05-29,QH-759,20,230000,E-wallet,7.0,Completed,
TX_0000004403,CUST0532,2025-01-18,AY-708,36,466000,Cash,25.0,Completed,A bit disappointing for this price
TX_0000002427,CUST0297,2024-08-01,AA-993,30,443000,Debit Card,34.0,Completed,"Professional seller, highly recommended"
TX_0000001815,CUST0222,2025-09-06,EV-385,23,137000,Bank Transfer,26.0,Completed,
TX_0000007628,CUST0928,2025-07-04,HM-538,28,106000,Bank Transfer,36.0,Completed,"Standard quality, reasonable price"
TX_0000002275,CUST0279,2025-03-02,KL-904,9,363000,E-wallet,29.0,Completed,
TX_0000001012,CUST0125,2025-03-08,OU-238,26,393000,Bank Transfer,6.0,Refunded,
TX_0000005559,CUST0674,2025-02-01,UR-393,24,379000,Credit Card,9.0,Completed,
TX_0000001068,CUST0130,2024-12-05,HW-077,38,278000,E-wallet,50.0,Completed,
TX_0000001992,CUST0242,2025-03-06,YJ-629,22,457000,Bank Transfer,18.0,Completed,
TX_0000003971,CUST0475,2025-02-17,QI-781,16,150000,E-wallet,30.0,Completed,Standard quality for the price
TX_0000005841,CUST0705,2025-01-02,XH-340,13,259000,Debit Card,50.0,Completed,Slightly disappointed with the finishing
TX_0000007146,CUST0867,2025-05-17,FH-629,19,320000,Bank Transfer,38.0,Completed,
TX_0000003868,CUST0462,2025-07-30,JF-760,8,12000,Bank Transfer,23.0,Completed,
TX_0000007317,CUST0888,2025-03-23,MI-769,36,158000,Credit Card,35.0,Completed,
TX_0000003049,CUST0372,2025-05-28,WL-194,12,5000,Debit Card,34.0,Cancelled,Price matches quality
TX_0000000782,CUST0097,2024-05-10,RI-055,2,227000,Cash,37.0,Completed,
TX_0000007955,CUST0966,2025-07-21,UW-402,7,349000,Cash,40.0,Completed,"Cheap price, decent quality"
TX_0000001750,CUST0215,2025-01-09,QM-491,30,190000,E-wallet,12.0,Cancelled,
TX_0000002792,CUST0340,2025-08-12,UL-882,22,398000,Cash,2.0,Completed,
TX_0000001092,CUST0135,2025-07-19,PK-467,20,191000,Bank Transfer,25.0,Cancelled,
TX_0000005674,CUST0689,2024-11-17,MQ-985,37,494000,Bank Transfer,43.0,Cancelled,"Honest seller, item as described"
TX_0000006926,CUST0842,2025-02-08,YN-123,7,429000,E-wallet,47.0,Completed,
TX_0000006975,CUST0848,2024-09-29,LQ-668,4,286000,Cash,22.0,Completed,"Quality matches the price, decent enough"
TX_0000006652,CUST0804,2024-12-10,PY-086,25,441000,Bank Transfer,,Completed,"Standard quality, reasonable price"
TX_0000002609,CUST0318,2024-10-08,RX-000,8,150000,E-wallet,16.0,Completed,"Product matches photo, good quality"
TX_0000006722,CUST0813,2025-04-01,DI-444,7,197000,Bank Transfer,,Completed,A bit overpriced in my opinion
TX_0000002291,CUST0280,2025-03-11,AR-580,17,280000,Cash,17.0,Pending,Price matches quality
TX_0000001728,CUST0213,2025-02-03,UN-852,25,120000,Credit Card,45.0,Completed,
TX_0000000611,CUST0075,2025-02-16,UA-062,1,63000,Debit Card,2.0,Completed,
TX_0000004667,CUST0560,2025-09-06,RV-420,40,253000,Cash,,Completed,
TX_0000000344,CUST0045,2025-04-13,XW-404,8,220000,Debit Card,27.0,Completed,
TX_0000005742,CUST0627,2024-12-21,JZ-339,16,429000,E-wallet,26.0,Completed,Disappointed with item quality
TX_0000006399,CUST0774,2024-10-07,IL-981,33,138000,E-wallet,25.0,Completed,
TX_0000003751,CUST0450,2025-06-03,VW-657,38,392000,Bank Transfer,18.0,Completed,Price matches quality
TX_0000006822,CUST0828,2024-12-13,HD-353,26,487000,Cash,,Completed,
TX_0000007157,CUST0868,2025-03-16,KL-805,38,148000,Cash,,Completed,Item arrived in perfect condition
TX_0000003216,CUST0390,2025-03-11,ZI-211,20,360000,E-wallet,23.0,Completed,
TX_0000000098,CUST0013,2025-09-16,XK-677,7,231000,Bank Transfer,14.0,Refunded,"Item arrived quickly, good condition"
TX_0000005163,CUST0624,2024-05-13,CK-314,16,335000,Bank Transfer,24.0,Cancelled,
TX_0000001538,CUST0193,2025-05-06,BT-203,10,265000,Bank Transfer,17.0,Completed,"Honest seller, item as described"
TX_0000003589,CUST0431,2025-09-13,TZ-894,29,497000,E-wallet,,Completed,
TX_0000004994,CUST0604,2024-12-16,IQ-400,32,312000,Credit Card,11.0,Completed,
TX_0000003649,CUST0435,2025-09-04,NM-727,5,345000,Credit Card,28.0,Completed,"Thick bubble wrap packaging, safe"
TX_0000006528,CUST0789,2025-07-07,RT-437,22,403000,Bank Transfer,,Completed,
TX_0000005083,CUST0614,2025-06-30,UI-169,30,394000,Bank Transfer,19.0,Completed,
TX_0000001518,CUST0190,2025-09-23,CE-637,30,359000,Debit Card,39.0,Completed,"Thank you, very recommended"
TX_0000007219,CUST0875,2025-02-19,VX-937,7,404000,Credit Card,25.0,Pending,
TX_0000004625,CUST0556,2024-10-06,PO-149,23,271000,Credit Card,27.0,Completed,"Good product, meets expectations"
